0.36	6.52e-06	-111280.983847
0.36	6.6e-06	-110832.722389
0.36	6.68e-06	-113085.452851
0.36	6.76e-06	-110596.608657
0.36	6.84e-06	-107534.958651
0.36	6.92e-06	-108479.361976
0.42	3e-06	-119121.310046
0.42	3.08e-06	-118361.048167
0.42	3.16e-06	-118482.390828
0.42	3.24e-06	-117749.703344
0.42	3.32e-06	-118138.59214
0.42	3.4e-06	-117106.895568
0.42	3.48e-06	-117470.336147
0.42	3.56e-06	-117270.912805
0.42	3.64e-06	-117539.792119
0.42	3.72e-06	-116851.71596
0.42	3.8e-06	-115646.181483
0.42	3.88e-06	-116001.419498
0.42	3.96e-06	-115161.299683
0.42	4.04e-06	-114841.025212
0.42	4.12e-06	-115660.628916
0.42	4.2e-06	-114670.671128
0.42	4.28e-06	-114382.104575
0.42	4.36e-06	-115049.86609
0.42	4.44e-06	-114106.209675
0.42	4.52e-06	-113033.149593
0.42	4.6e-06	-114068.251879
0.42	4.68e-06	-114535.51983
0.42	4.76e-06	-112992.661854
0.42	4.84e-06	-111729.321065
0.42	4.92e-06	-113157.262516
0.42	5e-06	-112678.793385
0.42	5.08e-06	-113520.969419
0.42	5.16e-06	-113388.548653
0.42	5.24e-06	-112433.655045
0.42	5.32e-06	-112167.580972
0.42	5.4e-06	-111290.255178
0.42	5.48e-06	-111966.863191
0.42	5.56e-06	-111780.219322
0.42	5.64e-06	-109877.04256
0.42	5.72e-06	-111494.065565
0.42	5.8e-06	-112704.134873
0.42	5.88e-06	-107753.47521
0.42	5.96e-06	-110091.775847
0.42	6.04e-06	-108605.441164
0.42	6.12e-06	-110237.323295
0.42	6.2e-06	-109996.384065
0.42	6.28e-06	-113616.675875
0.42	6.36e-06	-106021.043307
0.42	6.44e-06	-106498.963213
0.42	6.52e-06	-107689.935304
0.42	6.6e-06	-106442.749245
0.42	6.68e-06	-108099.216298
0.42	6.76e-06	-104517.821315
0.42	6.84e-06	-107271.176699
0.42	6.92e-06	-106607.30672
0.48	3e-06	-118382.925656
0.48	3.08e-06	-118118.319197
0.48	3.16e-06	-117663.739872
0.48	3.24e-06	-117206.052423
0.48	3.32e-06	-116792.876316
0.48	3.4e-06	-117261.151329
0.48	3.48e-06	-116471.242597
0.48	3.56e-06	-116618.041809
0.48	3.64e-06	-115921.173037
0.48	3.72e-06	-115355.867558
0.48	3.8e-06	-115204.501435
0.48	3.88e-06	-115121.587044
0.48	3.96e-06	-114603.733557
0.48	4.04e-06	-114556.095764
0.48	4.12e-06	-114680.26204
0.48	4.2e-06	-114532.88428
0.48	4.28e-06	-112645.300431
0.48	4.36e-06	-112532.048306
0.48	4.44e-06	-113005.907533
0.48	4.52e-06	-112236.067037
0.48	4.6e-06	-115549.534411
0.48	4.68e-06	-112150.158206
0.48	4.76e-06	-111593.016237
0.48	4.84e-06	-115857.391162
0.48	4.92e-06	-113024.825907
0.48	5e-06	-110663.181351
0.48	5.08e-06	-110478.049217
0.48	5.16e-06	-110647.932032
0.48	5.24e-06	-111854.25758
0.48	5.32e-06	-111260.596451
0.48	5.4e-06	-111846.702702
0.48	5.48e-06	-112249.535227
0.48	5.56e-06	-107554.756095
0.48	5.64e-06	-109363.018963
0.48	5.72e-06	-110865.950128
0.48	5.8e-06	-108279.906907
0.48	5.88e-06	-106942.968427
0.48	5.96e-06	-108936.946356
0.48	6.04e-06	-110274.262241
0.48	6.12e-06	-107128.110396
0.48	6.2e-06	-107408.636652
0.48	6.28e-06	-109731.460038
0.48	6.36e-06	-106857.149253
0.48	6.44e-06	-113117.516931
0.48	6.52e-06	-107296.751723
0.48	6.6e-06	-103740.855644
0.48	6.68e-06	-108756.636394
0.48	6.76e-06	-108908.889665
0.48	6.84e-06	-109345.722438
0.48	6.92e-06	-103949.651123
0.54	3e-06	-117433.088799
0.54	3.08e-06	-117090.855913
0.54	3.16e-06	-117088.99447
0.54	3.24e-06	-116924.002796
0.54	3.32e-06	-116494.487486
0.54	3.4e-06	-115350.2874
0.54	3.48e-06	-115891.617943
0.54	3.56e-06	-114686.819779
0.54	3.64e-06	-115607.811107
0.54	3.72e-06	-114598.830827
0.54	3.8e-06	-115890.357323
0.54	3.88e-06	-114424.964182
0.54	3.96e-06	-114650.69558
0.54	4.04e-06	-114009.082631
0.54	4.12e-06	-113306.345279
0.54	4.2e-06	-114887.154834
0.54	4.28e-06	-112875.787724
0.54	4.36e-06	-112986.064763
0.54	4.44e-06	-112098.084896
0.54	4.52e-06	-111355.34702
0.54	4.6e-06	-111241.245077
0.54	4.68e-06	-111080.591759
0.54	4.76e-06	-110263.680362
0.54	4.84e-06	-110722.180115
0.54	4.92e-06	-111472.125649
0.54	5e-06	-109763.508749
0.54	5.08e-06	-109087.54133
0.54	5.16e-06	-109543.480923
0.54	5.24e-06	-108059.126408
0.54	5.32e-06	-108569.780362
0.54	5.4e-06	-110479.226736
0.54	5.48e-06	-110899.099018
0.54	5.56e-06	-105892.67485
0.54	5.64e-06	-113191.855597
0.54	5.72e-06	-110447.300643
0.54	5.8e-06	-107253.163586
0.54	5.88e-06	-112769.256454
0.54	5.96e-06	-105631.108152
0.54	6.04e-06	-109734.598573
0.54	6.12e-06	-105221.594077
0.54	6.2e-06	-107202.167001
0.54	6.28e-06	-109413.299992
0.54	6.36e-06	-110950.777038
0.54	6.44e-06	-107369.225804
0.54	6.52e-06	-113916.377546
0.54	6.6e-06	-107562.625374
0.54	6.68e-06	-98789.5970208
0.54	6.76e-06	-107113.749607
0.54	6.84e-06	-111597.669406
0.54	6.92e-06	-109491.719879
0.6	3e-06	-117111.370914
0.6	3.08e-06	-116359.06913
0.6	3.16e-06	-116149.875083
0.6	3.24e-06	-116182.549513
0.6	3.32e-06	-115867.221305
0.6	3.4e-06	-115551.828343
0.6	3.48e-06	-115491.085685
0.6	3.56e-06	-115255.483722
0.6	3.64e-06	-114406.398312
0.6	3.72e-06	-114891.035231
0.6	3.8e-06	-114466.218078
0.6	3.88e-06	-113109.021573
0.6	3.96e-06	-112839.418971
0.6	4.04e-06	-113783.877565
0.6	4.12e-06	-111614.228633
0.6	4.2e-06	-112895.821768
0.6	4.28e-06	-112229.663288
0.6	4.36e-06	-109809.609576
0.6	4.44e-06	-113118.550459
0.6	4.52e-06	-112938.130121
0.6	4.6e-06	-111819.055639
0.6	4.68e-06	-109366.948789
0.6	4.76e-06	-108260.097383
0.6	4.84e-06	-112449.87579
0.6	4.92e-06	-108925.651467
0.6	5e-06	-113901.228535
0.6	5.08e-06	-108435.406823
0.6	5.16e-06	-111039.356202
0.6	5.24e-06	-107167.236197
0.6	5.32e-06	-107259.289934
0.6	5.4e-06	-109859.539851
0.6	5.48e-06	-108801.567749
0.6	5.56e-06	-107503.003072
0.6	5.64e-06	-104398.534911
0.6	5.72e-06	-111703.432918
0.6	5.8e-06	-109834.868429
0.6	5.88e-06	-111672.237164
0.6	5.96e-06	-112520.721732
0.6	6.04e-06	-103520.805912
0.6	6.12e-06	-103911.340288
0.6	6.2e-06	-110731.78621
0.6	6.28e-06	-112520.99775
0.6	6.36e-06	-109886.688359
0.6	6.44e-06	-101923.46501
0.6	6.52e-06	-106001.543909
0.6	6.6e-06	-108762.654976
0.6	6.68e-06	-100182.399444
0.6	6.76e-06	-111175.785175
0.6	6.84e-06	-109615.53114
0.6	6.92e-06	-113379.996471
0.66	3e-06	-116706.038471
0.66	3.08e-06	-116448.356184
0.66	3.16e-06	-115529.39302
0.66	3.24e-06	-115253.310876
0.66	3.32e-06	-115063.250208
0.66	3.4e-06	-114721.884164
0.66	3.48e-06	-115910.794939
0.66	3.56e-06	-114613.228304
0.66	3.64e-06	-113919.428201
0.66	3.72e-06	-113402.191525
0.66	3.8e-06	-113494.372333
0.66	3.88e-06	-111946.825688
0.66	3.96e-06	-112126.734237
0.66	4.04e-06	-111310.573578
0.66	4.12e-06	-112240.868057
0.66	4.2e-06	-111022.131648
0.66	4.28e-06	-113556.284765
0.66	4.36e-06	-110799.963987
0.66	4.44e-06	-111640.576717
0.66	4.52e-06	-109218.810774
0.66	4.6e-06	-110398.958333
0.66	4.68e-06	-108898.220224
0.66	4.76e-06	-106875.972603
0.66	4.84e-06	-110642.063746
0.66	4.92e-06	-111934.271176
0.66	5e-06	-108389.804628
0.66	5.08e-06	-110477.920103
0.66	5.16e-06	-110496.984737
0.66	5.24e-06	-107011.36274
0.66	5.32e-06	-110098.126161
0.66	5.4e-06	-108441.191452
0.66	5.48e-06	-110836.167936
0.66	5.56e-06	-111374.876095
0.66	5.64e-06	-105359.321834
0.66	5.72e-06	-105043.5072
0.66	5.8e-06	-108392.072968
0.66	5.88e-06	-112506.731665
0.66	5.96e-06	-108940.311337
0.66	6.04e-06	-108136.839794
0.66	6.12e-06	-103119.156953
0.66	6.2e-06	-113730.044805
0.66	6.28e-06	-107603.260867
0.66	6.36e-06	-104165.253915
0.66	6.44e-06	-109463.035701
0.66	6.52e-06	-110618.637911
0.66	6.6e-06	-101227.263006
0.66	6.68e-06	-108352.218444
0.66	6.76e-06	-112835.998119
0.66	6.84e-06	-103342.700428
0.66	6.92e-06	-107242.477482
0.72	3e-06	-115884.681339
0.72	3.08e-06	-116056.277554
0.72	3.16e-06	-115868.200555
0.72	3.24e-06	-115266.755111
0.72	3.32e-06	-114636.082562
0.72	3.4e-06	-113177.336499
0.72	3.48e-06	-113036.266971
0.72	3.56e-06	-113632.577751
0.72	3.64e-06	-113193.750811
0.72	3.72e-06	-111018.068647
0.72	3.8e-06	-111318.425287
0.72	3.88e-06	-111196.449296
0.72	3.96e-06	-111319.951291
0.72	4.04e-06	-112223.877159
0.72	4.12e-06	-112252.844683
0.72	4.2e-06	-111856.372449
0.72	4.28e-06	-113202.691646
0.72	4.36e-06	-111967.823359
0.72	4.44e-06	-111284.389896
0.72	4.52e-06	-114061.747291
0.72	4.6e-06	-106260.059003
0.72	4.68e-06	-108622.954005
0.72	4.76e-06	-110258.091861
0.72	4.84e-06	-113053.253438
0.72	4.92e-06	-104241.606245
0.72	5e-06	-106025.807195
0.72	5.08e-06	-111319.709055
0.72	5.16e-06	-111022.690531
0.72	5.24e-06	-102873.855503
0.72	5.32e-06	-109764.436868
0.72	5.4e-06	-111163.208558
0.72	5.48e-06	-103088.147534
0.72	5.56e-06	-112567.219277
0.72	5.64e-06	-112136.717965
0.72	5.72e-06	-111753.418874
0.72	5.8e-06	-106954.723169
0.72	5.88e-06	-111185.620217
0.72	5.96e-06	-112183.16507
0.72	6.04e-06	-104888.552266
0.72	6.12e-06	-107458.105884
0.72	6.2e-06	-105572.611524
0.72	6.28e-06	-102593.797439
0.72	6.36e-06	-102112.310743
0.72	6.44e-06	-109293.809123
0.72	6.52e-06	-109935.656425
0.72	6.6e-06	-101059.572281
0.72	6.68e-06	-106689.656601
0.72	6.76e-06	-112039.453837
0.72	6.84e-06	-103937.533322
0.72	6.92e-06	-106059.561746
0.78	3e-06	-115248.123322
0.78	3.08e-06	-115511.938532
0.78	3.16e-06	-115228.550649
0.78	3.24e-06	-114638.404494
0.78	3.32e-06	-114266.373499
0.78	3.4e-06	-113288.773976
0.78	3.48e-06	-112942.537379
0.78	3.56e-06	-113448.073766
0.78	3.64e-06	-112256.878562
0.78	3.72e-06	-112072.940792
0.78	3.8e-06	-111210.215993
0.78	3.88e-06	-113565.731536
0.78	3.96e-06	-113336.450211
0.78	4.04e-06	-109880.551285
0.78	4.12e-06	-112714.884015
0.78	4.2e-06	-109931.269092
0.78	4.28e-06	-113610.447186
0.78	4.36e-06	-106921.073131
0.78	4.44e-06	-111178.936588
0.78	4.52e-06	-107692.069728
0.78	4.6e-06	-110390.638873
0.78	4.68e-06	-109718.520336
0.78	4.76e-06	-109933.130949
0.78	4.84e-06	-112324.627814
0.78	4.92e-06	-106226.71721
0.78	5e-06	-105806.212467
0.78	5.08e-06	-109778.661979
0.78	5.16e-06	-105312.206428
0.78	5.24e-06	-113612.931727
0.78	5.32e-06	-102335.40531
0.78	5.4e-06	-109735.304704
0.78	5.48e-06	-112803.124377
0.78	5.56e-06	-103330.733867
0.78	5.64e-06	-111157.853721
0.78	5.72e-06	-105918.516015
0.78	5.8e-06	-114355.887368
0.78	5.88e-06	-102151.532334
0.78	5.96e-06	-106735.853262
0.78	6.04e-06	-108401.990165
0.78	6.12e-06	-103131.75446
0.78	6.2e-06	-99031.7784506
0.78	6.28e-06	-110534.371042
0.78	6.36e-06	-105867.020591
0.78	6.44e-06	-111101.238843
0.78	6.52e-06	-111572.607056
0.78	6.6e-06	-106788.128433
0.78	6.68e-06	-108672.784711
0.78	6.76e-06	-101086.250412
0.78	6.84e-06	-112054.272655
0.78	6.92e-06	-114295.775743
0.84	3e-06	-115674.731144
0.84	3.08e-06	-114458.125043
0.84	3.16e-06	-114003.479932
0.84	3.24e-06	-116758.79075
0.84	3.32e-06	-113953.513195
0.84	3.4e-06	-113513.951022
0.84	3.48e-06	-111633.311531
0.84	3.56e-06	-113420.317749
0.84	3.64e-06	-111348.663939
0.84	3.72e-06	-111465.666466
0.84	3.8e-06	-111165.545871
0.84	3.88e-06	-111260.961176
0.84	3.96e-06	-111135.287509
0.84	4.04e-06	-111316.782371
0.84	4.12e-06	-109187.410031
0.84	4.2e-06	-110427.89697
0.84	4.28e-06	-110148.622563
0.84	4.36e-06	-110120.802294
0.84	4.44e-06	-110427.926527
0.84	4.52e-06	-106526.195711
0.84	4.6e-06	-111197.231179
0.84	4.68e-06	-104725.066632
0.84	4.76e-06	-112185.99367
0.84	4.84e-06	-104744.649798
0.84	4.92e-06	-107509.571973
0.84	5e-06	-110201.563725
0.84	5.08e-06	-108011.737451
0.84	5.16e-06	-106399.953481
0.84	5.24e-06	-105423.463795
0.84	5.32e-06	-102627.517862
0.84	5.4e-06	-105444.898408
0.84	5.48e-06	-106266.966395
0.84	5.56e-06	-111128.015987
0.84	5.64e-06	-101476.278051
0.84	5.72e-06	-108366.56715
0.84	5.8e-06	-108531.294687
0.84	5.88e-06	-114462.319937
0.84	5.96e-06	-104397.077735
0.84	6.04e-06	-109987.000082
0.84	6.12e-06	-114051.392334
0.84	6.2e-06	-111894.366277
0.84	6.28e-06	-102534.947795
0.84	6.36e-06	-102688.855106
0.84	6.44e-06	-111431.03618
0.84	6.52e-06	-107102.232423
0.84	6.6e-06	-106606.93246
0.84	6.68e-06	-101130.222258
0.84	6.76e-06	-111294.129828
0.84	6.84e-06	-100434.590877
0.84	6.92e-06	-101911.344449
0.9	3e-06	-114889.911921
0.9	3.08e-06	-114688.947883
0.9	3.16e-06	-113955.547491
0.9	3.24e-06	-112557.123185
0.9	3.32e-06	-112621.736591
0.9	3.4e-06	-112501.275566
0.9	3.48e-06	-112954.968162
0.9	3.56e-06	-112311.502065
0.9	3.64e-06	-112688.368314
0.9	3.72e-06	-110890.04551
0.9	3.8e-06	-112468.804596
0.9	3.88e-06	-112999.094134
0.9	3.96e-06	-106961.852985
0.9	4.04e-06	-108270.711757
0.9	4.12e-06	-114459.084655
0.9	4.2e-06	-107358.546282
0.9	4.28e-06	-107262.646757
0.9	4.36e-06	-108242.559898
0.9	4.44e-06	-110316.539604
0.9	4.52e-06	-107121.308242
0.9	4.6e-06	-111099.891181
0.9	4.68e-06	-109755.354943
0.9	4.76e-06	-111512.816542
0.9	4.84e-06	-106302.339955
0.9	4.92e-06	-107458.760631
0.9	5e-06	-108480.738101
0.9	5.08e-06	-107906.103609
0.9	5.16e-06	-112213.286375
0.9	5.24e-06	-106245.70854
0.9	5.32e-06	-110436.646375
0.9	5.4e-06	-99922.9279548
