0.06	6.04e-06	-52374.1645861
0.06	6.12e-06	-52357.7794273
0.06	6.2e-06	-52329.1633066
0.06	6.28e-06	-52247.058116
0.06	6.36e-06	-52216.6357603
0.06	6.44e-06	-52183.2326637
0.06	6.52e-06	-52181.0524597
0.06	6.6e-06	-52171.6326179
0.06	6.68e-06	-52082.0473623
0.06	6.76e-06	-52082.5438732
0.06	6.84e-06	-52039.6851684
0.06	6.92e-06	-51983.2004028
0.12	3e-06	-53317.0132246
0.12	3.08e-06	-53223.7010973
0.12	3.16e-06	-53177.9363643
0.12	3.24e-06	-53139.4050263
0.12	3.32e-06	-53085.5877119
0.12	3.4e-06	-53015.6959599
0.12	3.48e-06	-52978.0716398
0.12	3.56e-06	-52914.5908468
0.12	3.64e-06	-52863.6136853
0.12	3.72e-06	-52815.0885146
0.12	3.8e-06	-52761.5105571
0.12	3.88e-06	-52677.5399537
0.12	3.96e-06	-52647.5714186
0.12	4.04e-06	-52579.2624887
0.12	4.12e-06	-52509.3106158
0.12	4.2e-06	-52485.6020435
0.12	4.28e-06	-52380.7959949
0.12	4.36e-06	-52350.063168
0.12	4.44e-06	-52248.5767778
0.12	4.52e-06	-52174.8146361
0.12	4.6e-06	-52194.1601554
0.12	4.68e-06	-52125.9688369
0.12	4.76e-06	-52084.2767362
0.12	4.84e-06	-52008.5681767
0.12	4.92e-06	-51970.9824117
0.12	5e-06	-51915.5250223
0.12	5.08e-06	-51775.9940578
0.12	5.16e-06	-51774.6066114
0.12	5.24e-06	-51725.7575651
0.12	5.32e-06	-51624.5292463
0.12	5.4e-06	-51592.1533501
0.12	5.48e-06	-51532.8442393
0.12	5.56e-06	-51408.5304591
0.12	5.64e-06	-51332.3204084
0.12	5.72e-06	-51268.630881
0.12	5.8e-06	-51204.6930956
0.12	5.88e-06	-51173.7907147
0.12	5.96e-06	-51107.3640137
0.12	6.04e-06	-51053.0689062
0.12	6.12e-06	-50980.2729645
0.12	6.2e-06	-50929.5045897
0.12	6.28e-06	-50964.9079415
0.12	6.36e-06	-50787.084185
0.12	6.44e-06	-50665.8493614
0.12	6.52e-06	-50822.013763
0.12	6.6e-06	-50654.0424246
0.12	6.68e-06	-50604.5988833
0.12	6.76e-06	-50539.1927247
0.12	6.84e-06	-50438.0405596
0.12	6.92e-06	-50514.2628757
0.18	3e-06	-52832.2959897
0.18	3.08e-06	-52795.401405
0.18	3.16e-06	-52701.2803233
0.18	3.24e-06	-52639.447163
0.18	3.32e-06	-52553.2996273
0.18	3.4e-06	-52487.6773814
0.18	3.48e-06	-52445.5368011
0.18	3.56e-06	-52350.0620891
0.18	3.64e-06	-52249.8008194
0.18	3.72e-06	-52175.2683922
0.18	3.8e-06	-52158.4266235
0.18	3.88e-06	-52087.6048503
0.18	3.96e-06	-52006.1583296
0.18	4.04e-06	-51898.4716383
0.18	4.12e-06	-51865.4932022
0.18	4.2e-06	-51847.4544783
0.18	4.28e-06	-51693.9880625
0.18	4.36e-06	-51613.5702314
0.18	4.44e-06	-51560.2746927
0.18	4.52e-06	-51452.6911104
0.18	4.6e-06	-51357.7102929
0.18	4.68e-06	-51257.9477746
0.18	4.76e-06	-51122.0886818
0.18	4.84e-06	-51146.2942268
0.18	4.92e-06	-51066.1033713
0.18	5e-06	-50973.9060634
0.18	5.08e-06	-50914.0051674
0.18	5.16e-06	-50770.826573
0.18	5.24e-06	-50831.4235661
0.18	5.32e-06	-50784.894416
0.18	5.4e-06	-50630.9976967
0.18	5.48e-06	-50566.2189119
0.18	5.56e-06	-50531.9463592
0.18	5.64e-06	-50523.9803871
0.18	5.72e-06	-50478.334725
0.18	5.8e-06	-50334.2758717
0.18	5.88e-06	-50287.2252482
0.18	5.96e-06	-50115.9033806
0.18	6.04e-06	-50060.0038963
0.18	6.12e-06	-49864.4462563
0.18	6.2e-06	-49848.0853683
0.18	6.28e-06	-49795.2050078
0.18	6.36e-06	-49797.1021436
0.18	6.44e-06	-49613.703093
0.18	6.52e-06	-49430.9460043
0.18	6.6e-06	-49484.820401
0.18	6.68e-06	-49295.4253581
0.18	6.76e-06	-49108.3430092
0.18	6.84e-06	-49290.8869626
0.18	6.92e-06	-49165.2621451
0.24	3e-06	-52425.672984
0.24	3.08e-06	-52344.6694253
0.24	3.16e-06	-52254.8233076
0.24	3.24e-06	-52174.3208513
0.24	3.32e-06	-52118.5096437
0.24	3.4e-06	-52041.405464
0.24	3.48e-06	-51953.3025734
0.24	3.56e-06	-51890.2754993
0.24	3.64e-06	-51812.9191184
0.24	3.72e-06	-51696.0669663
0.24	3.8e-06	-51591.0373412
0.24	3.88e-06	-51526.1289133
0.24	3.96e-06	-51374.3266126
0.24	4.04e-06	-51262.6943712
0.24	4.12e-06	-51161.9100351
0.24	4.2e-06	-51103.0869483
0.24	4.28e-06	-51044.2788336
0.24	4.36e-06	-50991.3199927
0.24	4.44e-06	-50899.9107492
0.24	4.52e-06	-50801.3103187
0.24	4.6e-06	-50711.359731
0.24	4.68e-06	-50633.3653887
0.24	4.76e-06	-50728.4652425
0.24	4.84e-06	-50496.7147763
0.24	4.92e-06	-50418.5594661
0.24	5e-06	-50289.5329852
0.24	5.08e-06	-50236.5592735
0.24	5.16e-06	-50203.0988437
0.24	5.24e-06	-50112.0191518
0.24	5.32e-06	-49972.5999772
0.24	5.4e-06	-49742.5501482
0.24	5.48e-06	-49730.4103539
0.24	5.56e-06	-49870.5959637
0.24	5.64e-06	-49650.3109028
0.24	5.72e-06	-49357.9171089
0.24	5.8e-06	-49344.2117561
0.24	5.88e-06	-49467.4730874
0.24	5.96e-06	-49267.8747229
0.24	6.04e-06	-48982.6777158
0.24	6.12e-06	-49010.1534059
0.24	6.2e-06	-49151.6434906
0.24	6.28e-06	-48829.0983945
0.24	6.36e-06	-48718.8397703
0.24	6.44e-06	-48549.7608437
0.24	6.52e-06	-48569.9159129
0.24	6.6e-06	-48355.824005
0.24	6.68e-06	-48175.4718129
0.24	6.76e-06	-48485.8011719
0.24	6.84e-06	-47858.4422284
0.24	6.92e-06	-47970.8704603
0.3	3e-06	-52116.2457702
0.3	3.08e-06	-51980.0420015
0.3	3.16e-06	-51912.4852287
0.3	3.24e-06	-51787.2771686
0.3	3.32e-06	-51697.8052063
0.3	3.4e-06	-51618.592965
0.3	3.48e-06	-51451.4882535
0.3	3.56e-06	-51344.8699429
0.3	3.64e-06	-51251.6566168
0.3	3.72e-06	-51175.6667956
0.3	3.8e-06	-51033.5329476
0.3	3.88e-06	-51038.761093
0.3	3.96e-06	-50922.6573621
0.3	4.04e-06	-50690.6066438
0.3	4.12e-06	-50712.9404374
0.3	4.2e-06	-50798.2558176
0.3	4.28e-06	-50522.4008079
0.3	4.36e-06	-50480.2217146
0.3	4.44e-06	-50587.7439494
0.3	4.52e-06	-50281.8296623
0.3	4.6e-06	-50123.0001751
0.3	4.68e-06	-50097.4477414
0.3	4.76e-06	-50015.5760764
0.3	4.84e-06	-49851.5546925
0.3	4.92e-06	-49689.6883483
0.3	5e-06	-49524.9833181
0.3	5.08e-06	-49538.8203782
0.3	5.16e-06	-49185.195418
0.3	5.24e-06	-49281.3415131
0.3	5.32e-06	-49475.0823891
0.3	5.4e-06	-49028.1673003
0.3	5.48e-06	-48797.8810491
0.3	5.56e-06	-49157.8887592
0.3	5.64e-06	-48946.9533364
0.3	5.72e-06	-48848.5169188
0.3	5.8e-06	-48525.2437148
0.3	5.88e-06	-48208.2132207
0.3	5.96e-06	-48177.6754393
0.3	6.04e-06	-48029.1984439
0.3	6.12e-06	-48305.3377664
0.3	6.2e-06	-47966.1028612
0.3	6.28e-06	-47572.3746822
0.3	6.36e-06	-47841.1920199
0.3	6.44e-06	-47361.0691121
0.3	6.52e-06	-47167.4382062
0.3	6.6e-06	-46939.7832247
0.3	6.68e-06	-46960.6302627
0.3	6.76e-06	-46802.2149391
0.3	6.84e-06	-46755.735104
0.3	6.92e-06	-46586.6667725
0.36	3e-06	-51732.777914
0.36	3.08e-06	-51615.4799319
0.36	3.16e-06	-51518.3568209
0.36	3.24e-06	-51357.4292444
0.36	3.32e-06	-51270.4802677
0.36	3.4e-06	-51174.3712341
0.36	3.48e-06	-51114.9682393
0.36	3.56e-06	-50991.111109
0.36	3.64e-06	-50817.6062276
0.36	3.72e-06	-50716.6841432
0.36	3.8e-06	-50735.7251614
0.36	3.88e-06	-50626.8191935
0.36	3.96e-06	-50453.6141436
0.36	4.04e-06	-50544.372522
0.36	4.12e-06	-50184.1860867
0.36	4.2e-06	-50209.2226707
0.36	4.28e-06	-49966.1798802
0.36	4.36e-06	-49807.4601009
0.36	4.44e-06	-49758.0176902
0.36	4.52e-06	-49851.9417342
0.36	4.6e-06	-49512.6904773
0.36	4.68e-06	-49269.5591898
0.36	4.76e-06	-49351.368783
0.36	4.84e-06	-49396.8165188
0.36	4.92e-06	-49375.6222771
0.36	5e-06	-48930.0330111
0.36	5.08e-06	-48719.4916309
0.36	5.16e-06	-48946.3000397
0.36	5.24e-06	-48876.727148
0.36	5.32e-06	-48493.9753943
0.36	5.4e-06	-48282.6578999
0.36	5.48e-06	-48525.3319793
0.36	5.56e-06	-48054.8275448
0.36	5.64e-06	-48141.3348687
0.36	5.72e-06	-47778.9536816
0.36	5.8e-06	-47615.6379461
0.36	5.88e-06	-47551.5363932
0.36	5.96e-06	-47007.515554
0.36	6.04e-06	-47312.7593087
0.36	6.12e-06	-47065.877852
0.36	6.2e-06	-46742.4569704
0.36	6.28e-06	-46397.6275036
0.36	6.36e-06	-46540.859818
0.36	6.44e-06	-46370.0551225
0.36	6.52e-06	-46169.5619417
0.36	6.6e-06	-46054.5049946
0.36	6.68e-06	-45915.1958309
0.36	6.76e-06	-47252.7557583
0.36	6.84e-06	-45904.6378524
0.36	6.92e-06	-45755.1547214
0.42	3e-06	-51306.6539907
0.42	3.08e-06	-51233.3811448
0.42	3.16e-06	-51179.2542771
0.42	3.24e-06	-51009.4984934
0.42	3.32e-06	-50947.8340721
0.42	3.4e-06	-50829.4366172
0.42	3.48e-06	-50749.3276137
0.42	3.56e-06	-50648.1329608
0.42	3.64e-06	-50545.6065116
0.42	3.72e-06	-50443.1702228
0.42	3.8e-06	-50281.9052833
0.42	3.88e-06	-50230.7573083
0.42	3.96e-06	-49934.274829
0.42	4.04e-06	-49910.92744
0.42	4.12e-06	-49752.2248288
0.42	4.2e-06	-49537.9626492
0.42	4.28e-06	-49483.9788969
0.42	4.36e-06	-49202.0254716
0.42	4.44e-06	-49251.7923165
0.42	4.52e-06	-49062.6411073
0.42	4.6e-06	-48977.2607732
0.42	4.68e-06	-48865.0366412
0.42	4.76e-06	-48934.108777
0.42	4.84e-06	-48676.3780693
0.42	4.92e-06	-48690.1706373
0.42	5e-06	-48223.5105642
0.42	5.08e-06	-48101.4062413
0.42	5.16e-06	-47922.7198648
0.42	5.24e-06	-47968.2499713
0.42	5.32e-06	-47750.6596318
0.42	5.4e-06	-47554.9038066
0.42	5.48e-06	-47373.2188958
0.42	5.56e-06	-47312.378781
0.42	5.64e-06	-47272.3658746
0.42	5.72e-06	-46635.8413793
0.42	5.8e-06	-46899.3204419
0.42	5.88e-06	-46630.1150004
0.42	5.96e-06	-47121.7262355
0.42	6.04e-06	-46221.8100571
0.42	6.12e-06	-46761.4817755
0.42	6.2e-06	-45805.1578755
0.42	6.28e-06	-46505.5762787
0.42	6.36e-06	-45582.2458445
0.42	6.44e-06	-45568.5811495
0.42	6.52e-06	-45345.3373206
0.42	6.6e-06	-45149.9001012
0.42	6.68e-06	-44869.8820299
0.42	6.76e-06	-45901.099607
0.42	6.84e-06	-46203.380829
0.42	6.92e-06	-45110.3022254
0.48	3e-06	-51086.6572909
0.48	3.08e-06	-50989.8614053
0.48	3.16e-06	-50834.7747466
0.48	3.24e-06	-50748.8243115
0.48	3.32e-06	-50740.202037
0.48	3.4e-06	-50611.1181357
0.48	3.48e-06	-50536.6702793
0.48	3.56e-06	-50381.1569399
0.48	3.64e-06	-50318.1890347
0.48	3.72e-06	-49859.2871544
0.48	3.8e-06	-49887.5371023
0.48	3.88e-06	-49679.6194038
0.48	3.96e-06	-49689.6143652
0.48	4.04e-06	-49331.4352356
0.48	4.12e-06	-49268.6104612
0.48	4.2e-06	-49209.3284093
0.48	4.28e-06	-49058.7166075
0.48	4.36e-06	-48898.4246164
0.48	4.44e-06	-48801.2878687
0.48	4.52e-06	-48568.8379563
0.48	4.6e-06	-48627.7458357
0.48	4.68e-06	-48289.6448689
0.48	4.76e-06	-48072.7708254
0.48	4.84e-06	-48089.5560085
0.48	4.92e-06	-47830.9067109
0.48	5e-06	-47842.8184935
0.48	5.08e-06	-47808.1728392
0.48	5.16e-06	-47021.2811519
0.48	5.24e-06	-47385.4984841
0.48	5.32e-06	-46867.0431636
0.48	5.4e-06	-46677.7345327
0.48	5.48e-06	-46924.7027651
0.48	5.56e-06	-46926.0776281
0.48	5.64e-06	-46506.0406815
0.48	5.72e-06	-46178.5696527
0.48	5.8e-06	-45975.8794729
0.48	5.88e-06	-45933.4125747
0.48	5.96e-06	-45300.7751888
0.48	6.04e-06	-46510.6854571
0.48	6.12e-06	-45313.1965452
0.48	6.2e-06	-46071.689695
0.48	6.28e-06	-45649.7996711
0.48	6.36e-06	-46951.8219386
0.48	6.44e-06	-46753.7815535
0.48	6.52e-06	-44314.1093599
0.48	6.6e-06	-44429.5373129
0.48	6.68e-06	-44067.6899444
0.48	6.76e-06	-45745.3477933
0.48	6.84e-06	-43842.7548934
0.48	6.92e-06	-43936.183061
0.54	3e-06	-50847.5320306
0.54	3.08e-06	-50686.643117
0.54	3.16e-06	-50736.9720915
0.54	3.24e-06	-50554.8756944
0.54	3.32e-06	-50335.0952831
0.54	3.4e-06	-50199.9449266
0.54	3.48e-06	-50127.0447549
0.54	3.56e-06	-49993.0670752
0.54	3.64e-06	-49805.8951234
0.54	3.72e-06	-49616.2777392
0.54	3.8e-06	-49379.3764028
0.54	3.88e-06	-49390.0195207
0.54	3.96e-06	-49424.8031863
0.54	4.04e-06	-49120.3012908
0.54	4.12e-06	-48933.1298803
0.54	4.2e-06	-49074.9596892
0.54	4.28e-06	-48495.7454379
0.54	4.36e-06	-48315.1060397
0.54	4.44e-06	-48169.3438092
0.54	4.52e-06	-48225.0185278
0.54	4.6e-06	-48056.4008896
0.54	4.68e-06	-47633.1109969
0.54	4.76e-06	-47296.4791325
0.54	4.84e-06	-47316.0254473
0.54	4.92e-06	-47492.9435646
0.54	5e-06	-47278.5719493
0.54	5.08e-06	-46741.3098488
0.54	5.16e-06	-46557.6482602
0.54	5.24e-06	-46233.9433854
0.54	5.32e-06	-46556.838929
0.54	5.4e-06	-46456.7309176
0.54	5.48e-06	-45864.2538067
0.54	5.56e-06	-46985.4592331
0.54	5.64e-06	-45519.0771271
0.54	5.72e-06	-46341.3911638
0.54	5.8e-06	-45728.2583965
0.54	5.88e-06	-45351.1740857
0.54	5.96e-06	-45760.6292785
0.54	6.04e-06	-47585.3926932
0.54	6.12e-06	-44759.8898408
0.54	6.2e-06	-45012.5691795
0.54	6.28e-06	-43919.1319048
0.54	6.36e-06	-43633.1237049
0.54	6.44e-06	-44086.6458355
0.54	6.52e-06	-44232.7565412
0.54	6.6e-06	-44064.8698261
0.54	6.68e-06	-47229.7108334
0.54	6.76e-06	-43958.130179
0.54	6.84e-06	-42392.9954114
0.54	6.92e-06	-44896.6476565
0.6	3e-06	-50658.3947123
0.6	3.08e-06	-50408.9153711
0.6	3.16e-06	-50302.4493616
0.6	3.24e-06	-50283.4320786
0.6	3.32e-06	-49997.5972241
0.6	3.4e-06	-49808.8138161
0.6	3.48e-06	-49857.1014182
0.6	3.56e-06	-49508.5363692
0.6	3.64e-06	-49288.8720024
0.6	3.72e-06	-49271.6558538
0.6	3.8e-06	-49089.5489597
0.6	3.88e-06	-48888.9564276
0.6	3.96e-06	-48844.2288094
0.6	4.04e-06	-48708.2829363
0.6	4.12e-06	-48647.2632975
0.6	4.2e-06	-48450.9868572
0.6	4.28e-06	-47960.632266
0.6	4.36e-06	-47834.767555
0.6	4.44e-06	-47636.170465
0.6	4.52e-06	-47756.0756299
0.6	4.6e-06	-47270.2754711
0.6	4.68e-06	-47302.2565065
0.6	4.76e-06	-46834.2641143
0.6	4.84e-06	-46792.8404948
0.6	4.92e-06	-46537.2651166
0.6	5e-06	-46432.3199936
0.6	5.08e-06	-45937.2956669
0.6	5.16e-06	-46094.4613319
0.6	5.24e-06	-46607.4942328
0.6	5.32e-06	-45840.2677397
0.6	5.4e-06	-45494.3435168
0.6	5.48e-06	-45544.5495011
0.6	5.56e-06	-45734.2359355
0.6	5.64e-06	-45055.2326398
0.6	5.72e-06	-45851.7127405
0.6	5.8e-06	-45106.5156853
0.6	5.88e-06	-44297.4943196
0.6	5.96e-06	-44499.8414206
0.6	6.04e-06	-44735.3730842
0.6	6.12e-06	-43693.0999341
0.6	6.2e-06	-44252.4905258
0.6	6.28e-06	-45443.7590984
0.6	6.36e-06	-43477.7906672
0.6	6.44e-06	-43759.7772008
0.6	6.52e-06	-43291.4322502
0.6	6.6e-06	-44336.1240021
0.6	6.68e-06	-41292.0265272
0.6	6.76e-06	-42190.2749692
0.6	6.84e-06	-43772.0407819
0.6	6.92e-06	-41876.3186306
0.66	3e-06	-50285.5796172
0.66	3.08e-06	-50238.2726488
0.66	3.16e-06	-50036.3772233
0.66	3.24e-06	-49790.7381667
0.66	3.32e-06	-49750.3626998
0.66	3.4e-06	-49538.1200877
0.66	3.48e-06	-49532.1681606
0.66	3.56e-06	-49177.8653511
0.66	3.64e-06	-49014.5107444
0.66	3.72e-06	-48958.7817614
0.66	3.8e-06	-48956.584753
0.66	3.88e-06	-48723.5578707
0.66	3.96e-06	-48358.2334316
0.66	4.04e-06	-48385.0209646
0.66	4.12e-06	-47991.872139
0.66	4.2e-06	-47503.2046558
0.66	4.28e-06	-47576.2430545
0.66	4.36e-06	-47264.1373277
0.66	4.44e-06	-47034.5057964
0.66	4.52e-06	-48183.4284205
0.66	4.6e-06	-46869.3714946
0.66	4.68e-06	-46717.4108003
0.66	4.76e-06	-46556.9244197
0.66	4.84e-06	-46712.4932011
0.66	4.92e-06	-46207.7955423
0.66	5e-06	-45856.6360271
0.66	5.08e-06	-45856.6509013
0.66	5.16e-06	-46239.5065559
0.66	5.24e-06	-45089.088948
0.66	5.32e-06	-44612.915099
0.66	5.4e-06	-44921.4588058
0.66	5.48e-06	-44951.2824652
0.66	5.56e-06	-45495.878591
0.66	5.64e-06	-44326.2336212
0.66	5.72e-06	-45104.1370665
0.66	5.8e-06	-43443.9875396
0.66	5.88e-06	-43041.3363886
0.66	5.96e-06	-44617.6197219
0.66	6.04e-06	-43879.5056606
0.66	6.12e-06	-43098.4783657
0.66	6.2e-06	-43159.4878688
0.66	6.28e-06	-44924.6442598
0.66	6.36e-06	-42719.8312914
0.66	6.44e-06	-41854.2307097
0.66	6.52e-06	-46354.9417518
0.66	6.6e-06	-46355.8874348
0.66	6.68e-06	-44134.057793
0.66	6.76e-06	-44012.927662
0.66	6.84e-06	-41781.27716
0.66	6.92e-06	-42664.8542134
0.72	3e-06	-50121.2961298
0.72	3.08e-06	-49933.5092753
0.72	3.16e-06	-49886.4351721
0.72	3.24e-06	-49674.0970611
0.72	3.32e-06	-49744.972229
0.72	3.4e-06	-49153.7015911
0.72	3.48e-06	-49146.9205853
0.72	3.56e-06	-48796.0055346
0.72	3.64e-06	-48896.2037009
0.72	3.72e-06	-48614.5351576
0.72	3.8e-06	-48323.2708473
0.72	3.88e-06	-48251.8295021
0.72	3.96e-06	-47930.4166269
0.72	4.04e-06	-47527.9606453
0.72	4.12e-06	-47290.2723017
0.72	4.2e-06	-47613.5585982
0.72	4.28e-06	-47215.7619927
0.72	4.36e-06	-47207.8955008
0.72	4.44e-06	-46686.5596342
0.72	4.52e-06	-46801.7109315
0.72	4.6e-06	-46591.9922014
0.72	4.68e-06	-46691.3903818
0.72	4.76e-06	-46006.7936636
0.72	4.84e-06	-45774.0469495
0.72	4.92e-06	-45293.7695809
0.72	5e-06	-48129.1095807
0.72	5.08e-06	-45684.22622
0.72	5.16e-06	-44783.2299884
0.72	5.24e-06	-45434.251612
0.72	5.32e-06	-44971.4216856
0.72	5.4e-06	-44815.5769473
0.72	5.48e-06	-47734.5438102
0.72	5.56e-06	-43992.2405858
0.72	5.64e-06	-47184.5748864
0.72	5.72e-06	-42627.9582935
0.72	5.8e-06	-45488.4056425
0.72	5.88e-06	-44032.0612855
0.72	5.96e-06	-43577.2036876
0.72	6.04e-06	-42807.0678079
0.72	6.12e-06	-43512.1326465
0.72	6.2e-06	-43177.1346499
0.72	6.28e-06	-45796.3951425
0.72	6.36e-06	-42704.5637305
0.72	6.44e-06	-42734.7905267
0.72	6.52e-06	-42232.1865488
0.72	6.6e-06	-42750.5086959
0.72	6.68e-06	-40414.2245727
0.72	6.76e-06	-44130.3892039
0.72	6.84e-06	-41168.5840699
0.72	6.92e-06	-43824.113676
0.78	3e-06	-49733.0223099
0.78	3.08e-06	-49614.7184517
0.78	3.16e-06	-49488.5485335
0.78	3.24e-06	-49165.8293546
0.78	3.32e-06	-49057.2265245
0.78	3.4e-06	-48983.726108
0.78	3.48e-06	-48865.9952708
0.78	3.56e-06	-48828.7275479
0.78	3.64e-06	-48309.2614221
0.78	3.72e-06	-48332.937849
0.78	3.8e-06	-48127.8657314
0.78	3.88e-06	-47482.3749202
0.78	3.96e-06	-47366.9432508
0.78	4.04e-06	-47834.9788688
0.78	4.12e-06	-47164.7695648
0.78	4.2e-06	-46813.4189682
0.78	4.28e-06	-47038.9271615
0.78	4.36e-06	-46641.9426932
0.78	4.44e-06	-46695.436136
0.78	4.52e-06	-46267.4768165
0.78	4.6e-06	-45330.4832524
0.78	4.68e-06	-45598.4193682
0.78	4.76e-06	-46070.8789821
0.78	4.84e-06	-46170.6927455
0.78	4.92e-06	-45319.0712358
0.78	5e-06	-45175.9167319
0.78	5.08e-06	-45050.7299983
0.78	5.16e-06	-44179.3104791
0.78	5.24e-06	-44212.1828534
0.78	5.32e-06	-43615.6359332
0.78	5.4e-06	-43166.1012129
0.78	5.48e-06	-43925.020387
0.78	5.56e-06	-44840.8975502
0.78	5.64e-06	-43941.8597495
0.78	5.72e-06	-43932.0991836
0.78	5.8e-06	-42497.0061157
0.78	5.88e-06	-44474.5443183
0.78	5.96e-06	-41846.9608754
0.78	6.04e-06	-44543.0318391
0.78	6.12e-06	-41894.0039663
0.78	6.2e-06	-41299.5081268
0.78	6.28e-06	-45550.3786122
0.78	6.36e-06	-43200.7610391
0.78	6.44e-06	-40437.9065706
0.78	6.52e-06	-41959.6259081
0.78	6.6e-06	-42512.6963199
0.78	6.68e-06	-45277.2761372
0.78	6.76e-06	-42773.2647295
0.78	6.84e-06	-41722.8174143
0.78	6.92e-06	-40475.1605284
0.84	3e-06	-49525.383318
0.84	3.08e-06	-49586.6954965
0.84	3.16e-06	-49209.2903007
0.84	3.24e-06	-49126.7739337
0.84	3.32e-06	-48982.9248607
0.84	3.4e-06	-48678.3175362
0.84	3.48e-06	-48609.9483518
0.84	3.56e-06	-48342.465192
0.84	3.64e-06	-47942.0061969
0.84	3.72e-06	-47455.5500753
0.84	3.8e-06	-48439.1270972
0.84	3.88e-06	-47254.9407944
0.84	3.96e-06	-46885.2319335
0.84	4.04e-06	-46738.6639256
0.84	4.12e-06	-46541.1613573
0.84	4.2e-06	-47020.3421708
0.84	4.28e-06	-46401.944719
0.84	4.36e-06	-46231.4061585
0.84	4.44e-06	-45990.3976027
0.84	4.52e-06	-45084.5866792
0.84	4.6e-06	-45674.8196614
0.84	4.68e-06	-45297.0063472
0.84	4.76e-06	-45161.2842613
0.84	4.84e-06	-45079.5777641
0.84	4.92e-06	-45096.5901181
0.84	5e-06	-45579.6452766
0.84	5.08e-06	-45646.0970304
0.84	5.16e-06	-46143.0930967
0.84	5.24e-06	-43746.3448492
0.84	5.32e-06	-44532.8009728
0.84	5.4e-06	-44305.4302887
0.84	5.48e-06	-42997.2049556
0.84	5.56e-06	-44231.1911148
0.84	5.64e-06	-44870.8513497
0.84	5.72e-06	-43238.5304028
0.84	5.8e-06	-41309.6974981
0.84	5.88e-06	-42989.1911989
0.84	5.96e-06	-41764.0542655
0.84	6.04e-06	-42409.8880044
0.84	6.12e-06	-41512.0818753
0.84	6.2e-06	-42298.5548807
0.84	6.28e-06	-41370.8169343
0.84	6.36e-06	-43158.5130488
